date,brand,category,season,sim_price,sim_demand
2024-05-27,Zara,Dresses,Spring,111.95,6.17
2024-06-03,Zara,Dresses,Summer,103.43,7.1
2024-06-10,Zara,Dresses,Summer,109.33,8.03
2024-06-17,Zara,Dresses,Summer,114.02,7.4
2024-06-24,Zara,Dresses,Summer,113.61,7.93
2024-07-01,Zara,Dresses,Summer,118.38,7.11
2024-07-08,Zara,Dresses,Summer,113.0,6.47
2024-07-15,Zara,Dresses,Summer,103.93,8.45
2024-07-22,Zara,Dresses,Summer,104.54,8.51
2024-07-29,Zara,Dresses,Summer,108.51,7.8
2024-08-05,Zara,Dresses,Summer,102.92,8.17
2024-08-12,Zara,Dresses,Summer,99.08,7.41
2024-08-19,Zara,Dresses,Summer,97.67,7.32
2024-08-26,Zara,Dresses,Summer,110.03,6.71
2024-09-02,Zara,Dresses,Fall,112.38,5.78
2024-09-09,Zara,Dresses,Fall,114.63,4.96
2024-09-16,Zara,Dresses,Fall,107.32,6.06
2024-09-23,Zara,Dresses,Fall,113.07,6.26
2024-09-30,Zara,Dresses,Fall,111.59,6.29
2024-10-07,Zara,Dresses,Fall,118.26,6.63
2024-10-14,Zara,Dresses,Fall,115.56,6.16
2024-10-21,Zara,Dresses,Fall,116.75,5.88
2024-10-28,Zara,Dresses,Fall,116.85,5.35
2024-11-04,Zara,Dresses,Fall,118.77,5.55
2024-11-11,Zara,Dresses,Fall,115.14,6.0
2024-11-18,Zara,Dresses,Fall,117.1,4.84
2024-11-25,Zara,Dresses,Fall,115.87,5.59
2024-12-02,Zara,Dresses,Winter,119.8,5.39
2024-12-09,Zara,Dresses,Winter,119.73,4.77
2024-12-16,Zara,Dresses,Winter,119.46,5.6
2024-12-23,Zara,Dresses,Winter,122.55,5.09
2024-12-30,Zara,Dresses,Winter,120.11,5.26
2024-01-01,Zara,Outerwear,Winter,152.01,2.96
2024-01-08,Zara,Outerwear,Winter,153.74,3.44
2024-01-15,Zara,Outerwear,Winter,146.21,3.06
2024-01-22,Zara,Outerwear,Winter,147.04,3.16
2024-01-29,Zara,Outerwear,Winter,144.94,3.39
2024-02-05,Zara,Outerwear,Winter,144.18,3.55
2024-02-12,Zara,Outerwear,Winter,144.69,3.34
2024-02-19,Zara,Outerwear,Winter,149.92,3.31
2024-02-26,Zara,Outerwear,Winter,151.39,3.19
2024-03-04,Zara,Outerwear,Spring,149.52,3.66
2024-03-11,Zara,Outerwear,Spring,145.0,3.68
2024-03-18,Zara,Outerwear,Spring,132.86,4.45
2024-03-25,Zara,Outerwear,Spring,135.0,4.55
2024-04-01,Zara,Outerwear,Spring,133.65,4.78
2024-04-08,Zara,Outerwear,Spring,141.57,3.87
2024-04-15,Zara,Outerwear,Spring,136.67,4.3
2024-04-22,Zara,Outerwear,Spring,125.8,3.96
2024-04-29,Zara,Outerwear,Spring,134.25,4.15
2024-05-06,Zara,Outerwear,Spring,141.18,3.9
2024-05-13,Zara,Outerwear,Spring,139.11,3.91
2024-05-20,Zara,Outerwear,Spring,130.95,4.42
2024-05-27,Zara,Outerwear,Spring,135.82,4.45
2024-06-03,Zara,Outerwear,Summer,135.29,5.5
2024-06-10,Zara,Outerwear,Summer,136.39,4.63
2024-06-17,Zara,Outerwear,Summer,137.43,4.1
2024-06-24,Zara,Outerwear,Summer,141.64,4.61
2024-07-01,Zara,Outerwear,Summer,135.03,5.04
2024-07-08,Zara,Outerwear,Summer,122.56,5.46
2024-07-15,Zara,Outerwear,Summer,127.93,4.83
2024-07-22,Zara,Outerwear,Summer,128.1,5.18
2024-07-29,Zara,Outerwear,Summer,129.75,4.68
2024-08-05,Zara,Outerwear,Summer,135.0,4.81
2024-08-12,Zara,Outerwear,Summer,137.58,4.78
2024-08-19,Zara,Outerwear,Summer,134.29,5.35
2024-08-26,Zara,Outerwear,Summer,134.55,4.47
2024-09-02,Zara,Outerwear,Fall,134.92,3.46
2024-09-09,Zara,Outerwear,Fall,129.29,3.98
2024-09-16,Zara,Outerwear,Fall,131.59,4.06
2024-09-23,Zara,Outerwear,Fall,130.54,4.35
2024-09-30,Zara,Outerwear,Fall,135.44,4.25
2024-10-07,Zara,Outerwear,Fall,142.65,4.11
2024-10-14,Zara,Outerwear,Fall,147.57,3.76
2024-10-21,Zara,Outerwear,Fall,135.49,3.82
2024-10-28,Zara,Outerwear,Fall,130.8,4.89
2024-11-04,Zara,Outerwear,Fall,134.15,4.22
2024-11-11,Zara,Outerwear,Fall,134.1,4.62
2024-11-18,Zara,Outerwear,Fall,133.16,4.05
2024-11-25,Zara,Outerwear,Fall,137.86,4.43
2024-12-02,Zara,Outerwear,Winter,137.79,3.75
2024-12-09,Zara,Outerwear,Winter,132.98,3.76
2024-12-16,Zara,Outerwear,Winter,129.37,3.59
2024-12-23,Zara,Outerwear,Winter,134.02,3.42
2024-12-30,Zara,Outerwear,Winter,139.44,3.65
2024-01-01,Zara,Shoes,Winter,117.22,5.43
2024-01-08,Zara,Shoes,Winter,114.62,5.07
2024-01-15,Zara,Shoes,Winter,118.76,4.33
2024-01-22,Zara,Shoes,Winter,111.09,5.09
2024-01-29,Zara,Shoes,Winter,103.65,5.42
2024-02-05,Zara,Shoes,Winter,105.96,4.4
2024-02-12,Zara,Shoes,Winter,116.25,4.61
2024-02-19,Zara,Shoes,Winter,120.31,4.42
2024-02-26,Zara,Shoes,Winter,118.65,4.38
2024-03-04,Zara,Shoes,Spring,110.76,5.76
2024-03-11,Zara,Shoes,Spring,115.05,6.03
2024-03-18,Zara,Shoes,Spring,116.34,4.71
2024-03-25,Zara,Shoes,Spring,122.54,5.3
2024-04-01,Zara,Shoes,Spring,126.75,5.4
2024-04-08,Zara,Shoes,Spring,118.02,5.93
2024-04-15,Zara,Shoes,Spring,122.81,5.05
2024-04-22,Zara,Shoes,Spring,126.93,5.0
2024-04-29,Zara,Shoes,Spring,135.45,4.83
2024-05-06,Zara,Shoes,Spring,126.51,5.3
2024-05-13,Zara,Shoes,Spring,123.18,5.46
2024-05-20,Zara,Shoes,Spring,120.65,5.02
2024-05-27,Zara,Shoes,Spring,109.26,5.53
2024-06-03,Zara,Shoes,Summer,116.33,6.4
2024-06-10,Zara,Shoes,Summer,119.16,6.33
2024-06-17,Zara,Shoes,Summer,126.27,5.45
2024-06-24,Zara,Shoes,Summer,128.66,5.77
2024-07-01,Zara,Shoes,Summer,127.6,5.9
2024-07-08,Zara,Shoes,Summer,132.54,4.77
2024-07-15,Zara,Shoes,Summer,130.41,5.6
2024-07-22,Zara,Shoes,Summer,130.89,5.37
2024-07-29,Zara,Shoes,Summer,124.35,5.82
2024-08-05,Zara,Shoes,Summer,120.78,6.46
2024-08-12,Zara,Shoes,Summer,116.9,6.79
2024-08-19,Zara,Shoes,Summer,117.23,5.25
2024-08-26,Zara,Shoes,Summer,120.54,5.99
2024-09-02,Zara,Shoes,Fall,119.38,5.25
2024-09-09,Zara,Shoes,Fall,118.93,4.63
2024-09-16,Zara,Shoes,Fall,116.56,5.13
2024-09-23,Zara,Shoes,Fall,121.09,5.51
2024-09-30,Zara,Shoes,Fall,121.54,5.01
2024-10-07,Zara,Shoes,Fall,129.16,4.98
2024-10-14,Zara,Shoes,Fall,133.31,4.29
2024-10-21,Zara,Shoes,Fall,129.32,4.14
2024-10-28,Zara,Shoes,Fall,127.68,3.85
2024-11-04,Zara,Shoes,Fall,122.25,4.28
2024-11-11,Zara,Shoes,Fall,120.19,4.48
2024-11-18,Zara,Shoes,Fall,123.76,4.98
2024-11-25,Zara,Shoes,Fall,120.68,4.83
2024-12-02,Zara,Shoes,Winter,123.9,4.53
2024-12-09,Zara,Shoes,Winter,123.32,4.13
2024-12-16,Zara,Shoes,Winter,120.66,4.86
2024-12-23,Zara,Shoes,Winter,125.48,4.03
2024-12-30,Zara,Shoes,Winter,111.65,5.4
2024-01-01,Zara,Tops,Winter,58.19,12.55
2024-01-08,Zara,Tops,Winter,60.34,10.65
2024-01-15,Zara,Tops,Winter,61.78,9.9
2024-01-22,Zara,Tops,Winter,68.39,10.21
2024-01-29,Zara,Tops,Winter,66.05,10.05
2024-02-05,Zara,Tops,Winter,64.7,10.06
2024-02-12,Zara,Tops,Winter,64.34,11.73
2024-02-19,Zara,Tops,Winter,61.04,9.54
2024-02-26,Zara,Tops,Winter,60.92,9.76
2024-03-04,Zara,Tops,Spring,56.8,16.64
2024-03-11,Zara,Tops,Spring,55.41,12.49
2024-03-18,Zara,Tops,Spring,57.22,13.75
2024-03-25,Zara,Tops,Spring,56.49,14.14
2024-04-01,Zara,Tops,Spring,60.27,13.7
2024-04-08,Zara,Tops,Spring,60.01,12.5
2024-04-15,Zara,Tops,Spring,59.67,12.14
2024-04-22,Zara,Tops,Spring,59.47,12.33
2024-04-29,Zara,Tops,Spring,63.74,11.65
2024-05-06,Zara,Tops,Spring,59.4,14.94
2024-05-13,Zara,Tops,Spring,59.8,12.98
2024-05-20,Zara,Tops,Spring,58.41,15.2
2024-05-27,Zara,Tops,Spring,53.99,15.18
2024-06-03,Zara,Tops,Summer,55.91,16.05
2024-06-10,Zara,Tops,Summer,58.84,13.69
2024-06-17,Zara,Tops,Summer,56.84,14.19
2024-06-24,Zara,Tops,Summer,57.34,15.89
2024-07-01,Zara,Tops,Summer,55.32,17.44
2024-07-08,Zara,Tops,Summer,57.64,14.77
2024-07-15,Zara,Tops,Summer,57.38,13.56
2024-07-22,Zara,Tops,Summer,61.33,13.93
2024-07-29,Zara,Tops,Summer,61.83,16.17
2024-08-05,Zara,Tops,Summer,62.01,15.06
2024-08-12,Zara,Tops,Summer,63.5,12.76
2024-08-19,Zara,Tops,Summer,59.94,14.9
2024-08-26,Zara,Tops,Summer,60.94,14.16
2024-09-02,Zara,Tops,Fall,61.28,12.92
2024-09-09,Zara,Tops,Fall,59.76,11.02
2024-09-16,Zara,Tops,Fall,53.18,14.19
2024-09-23,Zara,Tops,Fall,55.47,12.67
2024-09-30,Zara,Tops,Fall,56.95,13.26
2024-10-07,Zara,Tops,Fall,52.08,13.84
2024-10-14,Zara,Tops,Fall,53.7,14.62
2024-10-21,Zara,Tops,Fall,53.84,13.27
2024-10-28,Zara,Tops,Fall,56.83,13.31
2024-11-04,Zara,Tops,Fall,60.81,11.23
2024-11-11,Zara,Tops,Fall,62.81,10.45
2024-11-18,Zara,Tops,Fall,58.56,13.39
2024-11-25,Zara,Tops,Fall,61.19,13.68
2024-12-02,Zara,Tops,Winter,63.03,9.47
2024-12-09,Zara,Tops,Winter,60.19,10.79
2024-12-16,Zara,Tops,Winter,62.11,10.83
2024-12-23,Zara,Tops,Winter,59.75,11.6
2024-12-30,Zara,Tops,Winter,59.22,11.11
